,occurrence_id,classification,type of occurrence,localization,fu,country,aerodrome,occurrence_day,time,under_investigation,investigating_command,investigation_status,report_number,published_report,publication_day,recommendation_amount,aircrafts_involved,takeoff,extraction_day
1501,53379,ACCIDENT,SYSTEM / COMPONENT FAILURE,IBATÉ,SP,BRAZIL,****,2015-07-24,19:15:00,UNKNOWN,SERIPA-4,,,,,0,1,,2016-07-30
1502,52280,ACCIDENT,ENGINE FAILURE DURING THE FLIGHT,LENÇÓIS,Bahia,BRAZIL,****,2014-09-10,16:05:00,UNKNOWN,SERIPA-2,,,,,0,1,,2016-07-30
1503,32355,ACCIDENT,LOSS OF CONTROL IN THE AIR,LENÇÓIS,Bahia,BRAZIL,SBLE,2008-03-31,09:30:00,YES,SERIPA-2,FINISHED,,1.0,2009-09-29,2,1,,2016-07-30
1504,28935,ACCIDENT,LOSS OF CONTROL ON THE GROUND,LENÇÓIS,Bahia,BRAZIL,SBLE,2007-04-11,10:00:00,YES,SERIPA-2,FINISHED,,1.0,2012-02-22,5,1,,2016-07-30
1505,53202,SERIOUS INCIDENT,ANOTHER TYPES,PIRAÍ DO SUL,Parana,BRAZIL,****,2015-04-05,21:00:00,YES,SERIPA-5,FINISHED,,1.0,2015-11-16,0,1,,2016-07-30
1506,50998,ACCIDENT,COLLISION AGAINST OBSTACLE ON THE GROUND,SANTA RITA DO ARAGUAIA,Goias,BRAZIL,SIFH,2014-03-28,19:15:00,YES,SERIPA-6,FINISHED,,1.0,2014-10-14,1,1,,2016-07-30
1507,44942,ACCIDENT,ANOTHER TYPES,PIRAQUARA,Parana,BRAZIL,****,2011-07-20,19:30:00,UNKNOWN,SERIPA-5,,,,,0,1,,2016-07-30
1508,26480,ACCIDENT,ENGINE FAILURE DURING THE FLIGHT,PIRAQUARA,Parana,BRAZIL,****,2006-03-15,11:28:00,YES,SERIPA-5,FINISHED,,1.0,2010-05-05,1,1,,2016-07-30
1509,43070,ACCIDENT,LANDING WITHOUT LANDING GEAR,LUÍS EDUARDO MAGALHÃES,Bahia,BRAZIL,****,2010-10-05,13:30:00,YES,SERIPA-2,IN PROGRESS,UNDEFINED,,,0,1,,2016-07-30
1510,29216,ACCIDENT,ENGINE FAILURE DURING THE FLIGHT,LUÍS EDUARDO MAGALHÃES,Bahia,BRAZIL,****,2007-03-07,20:30:00,YES,SERIPA-2,FINISHED,,1.0,2010-11-12,7,1,,2016-07-30
1511,46872,ACCIDENT,LOSS OF CONTROL IN THE AIR,LUÍS EDUARDO MAGALHÃES,Bahia,BRAZIL,SSQZ,2013-01-23,13:15:00,YES,SERIPA-2,FINISHED,,1.0,2013-09-16,0,1,1.0,2016-07-30
1512,31863,ACCIDENT,LOW ALTITUDE MANEUVERS,SÃO SEPÉ,Rio Grande do Sul,BRAZIL,****,2008-02-06,20:45:00,YES,CENIPA,IN PROGRESS,UNDEFINED,,,0,1,,2016-07-30
1513,46280,SERIOUS INCIDENT,COLLISION AGAINST OBSTACLE DURING THE FLIGHT,SÃO SEPÉ,Rio Grande do Sul,BRAZIL,****,2012-08-08,20:00:00,YES,SERIPA-5,FINISHED,,1.0,2014-08-15,0,1,,2016-07-30
1514,45407,ACCIDENT,LOSS OF CONTROL ON THE GROUND,SÃO SEPÉ,Rio Grande do Sul,BRAZIL,****,2012-01-06,16:30:00,YES,SERIPA-5,FINISHED,,1.0,2013-11-27,0,1,,2016-07-30
1515,52815,ACCIDENT,LOSS OF CONTROL IN THE AIR,MACARANI,Bahia,BRAZIL,****,2014-11-10,17:23:00,YES,SERIPA-2,IN PROGRESS,,,,0,1,,2016-07-30
1516,28094,ACCIDENT,LOSS OF CONTROL IN THE AIR,IBIÚNA,SP,BRAZIL,****,2006-11-19,17:00:00,YES,SERIPA-4,FINISHED,,1.0,2012-02-22,7,1,,2016-07-30
1517,53270,SERIOUS INCIDENT,ENGINE FAILURE DURING THE FLIGHT,SANTO ANTÔNIO DE GOIÁS,Goias,BRAZIL,****,2015-05-20,14:40:00,YES,SERIPA-6,IN PROGRESS,,,,0,1,,2016-07-30
1518,53576,ACCIDENT,LOSS OF CONTROL IN THE AIR,SÃO VICENTE DO SUL,Rio Grande do Sul,BRAZIL,****,2015-11-29,20:30:00,YES,SERIPA-5,IN PROGRESS,,,,0,1,,2016-07-30
1519,49125,ACCIDENT,FUEL STARVATION,ICÉM,SP,BRAZIL,****,2013-07-07,15:30:00,YES,SERIPA-4,FINISHED,,1.0,2015-06-15,1,1,,2016-07-30
1520,45902,ACCIDENT,LOSS OF CONTROL IN THE AIR,PONTA GROSSA,Parana,BRAZIL,SSZW,2012-05-28,20:25:00,YES,SERIPA-5,FINISHED,,1.0,2013-11-13,0,1,,2016-07-30
1521,38635,ACCIDENT,LOSS OF CONTROL IN THE AIR,PONTA GROSSA,Parana,BRAZIL,****,2009-09-23,13:50:00,YES,SERIPA-5,FINISHED,,1.0,2011-08-01,1,1,,2016-07-30
1522,34415,ACCIDENT,LOSS OF CONTROL IN THE AIR,PONTA GROSSA,Parana,BRAZIL,SSZW,2008-11-05,12:35:00,YES,SERIPA-5,FINISHED,,1.0,2011-05-03,3,1,,2016-07-30
1523,41834,SERIOUS INCIDENT,ENGINE FAILURE DURING THE FLIGHT,PONTA GROSSA,Parana,BRAZIL,SSZW,2010-07-10,20:35:00,YES,SERIPA-5,FINISHED,,1.0,2011-09-23,5,1,,2016-07-30
1524,53378,ACCIDENT,COLLISION AGAINST OBSTACLE DURING THE FLIGHT,PONTA GROSSA,Parana,BRAZIL,****,2015-07-25,20:00:00,UNKNOWN,SERIPA-5,,,,,0,1,,2016-07-30
1525,44881,ACCIDENT,LOSS OF CONTROL ON THE GROUND,PONTA GROSSA,Parana,BRAZIL,SSZW,2011-07-20,20:00:00,YES,SERIPA-5,IN PROGRESS,UNDEFINED,,,0,1,,2016-07-30
1526,45268,ACCIDENT,LOSS OF CONTROL ON THE GROUND,ILHA COMPRIDA,SP,BRAZIL,SDBV,2011-11-20,18:00:00,YES,SERIPA-4,IN PROGRESS,UNDEFINED,,,0,1,,2016-07-30
1527,43705,ACCIDENT,COLLISION AGAINST OBSTACLE DURING THE FLIGHT,SENADOR CANEDO,Goias,BRAZIL,****,2011-01-14,21:10:00,YES,SERIPA-6,IN PROGRESS,,,,0,1,,2016-07-30
1528,33218,ACCIDENT,LOSS OF CONTROL IN THE AIR,PRIMEIRO DE MAIO,Parana,BRAZIL,****,2008-07-09,14:30:00,YES,SERIPA-5,FINISHED,,1.0,2009-12-30,7,1,,2016-07-30
1529,30555,ACCIDENT,FUEL STARVATION,SILVÂNIA,Goias,BRAZIL,****,2007-09-17,16:40:00,YES,SERIPA-6,FINISHED,,1.0,2009-12-07,8,1,,2016-07-30
1530,50803,ACCIDENT,LOSS OF CONTROL ON THE GROUND,SILVÂNIA,Goias,BRAZIL,SWLV,2014-02-07,13:10:00,YES,SERIPA-6,FINISHED,,1.0,2014-09-29,0,1,,2016-07-30
1531,52940,ACCIDENT,COLLISION AGAINST OBSTACLE DURING THE FLIGHT,QUARTO CENTENÁRIO,Parana,BRAZIL,****,2014-01-11,10:40:00,YES,SERIPA-5,FINISHED,,1.0,2014-08-22,0,1,,2016-07-30
1532,49878,ACCIDENT,ENGINE FAILURE DURING THE FLIGHT,QUATRO BARRAS,Parana,BRAZIL,****,2013-10-11,18:53:00,YES,SERIPA-5,FINISHED,,1.0,2014-08-15,1,1,,2016-07-30
1533,26720,SERIOUS INCIDENT,ENGINE FAILURE DURING THE FLIGHT,QUATRO BARRAS,Parana,BRAZIL,****,2006-04-26,13:00:00,YES,SERIPA-5,IN PROGRESS,UNDEFINED,,,0,1,,2016-07-30
1534,45731,ACCIDENT,ENGINE FAILURE DURING THE FLIGHT,PALMAS,Tocantins,BRAZIL,****,2012-03-31,19:21:00,YES,SERIPA-6,FINISHED,,1.0,2014-10-14,0,1,,2016-07-30
1535,53233,SERIOUS INCIDENT,LOSS OF CONTROL ON THE GROUND,PALMAS,Tocantins,BRAZIL,SBPJ,2015-04-15,19:31:00,YES,SERIPA-6,FINISHED,,1.0,2016-04-22,0,1,,2016-07-30
1536,41960,ACCIDENT,LOSS OF CONTROL IN THE AIR,PALMAS,Tocantins,BRAZIL,****,2010-07-20,15:00:00,YES,SERIPA-6,FINISHED,,1.0,2014-09-29,1,1,,2016-07-30
1537,47901,SERIOUS INCIDENT,ABOUT LANDING GEAR,PALMAS,Tocantins,BRAZIL,SBPJ,2013-04-24,13:52:00,YES,SERIPA-6,FINISHED,,1.0,2015-02-09,1,1,,2016-07-30
1538,50804,ACCIDENT,LOSS OF CONTROL IN THE AIR,PALMAS,Tocantins,BRAZIL,****,2014-02-09,13:30:00,YES,SERIPA-6,IN PROGRESS,,,,0,1,,2016-07-30
1539,39487,SERIOUS INCIDENT,LANDING WITHOUT LANDING GEAR,PALMAS,Tocantins,BRAZIL,SBPJ,2010-01-26,16:50:00,YES,SERIPA-6,FINISHED,,1.0,2014-10-13,0,1,,2016-07-30
1540,41850,SERIOUS INCIDENT,AIRCRAFTS COLLISION ON THE GROUND,PALMAS,Tocantins,BRAZIL,SBPJ,2010-07-15,17:00:00,YES,SERIPA-6,FINISHED,,1.0,2011-06-30,1,1,,2016-07-30
1541,30417,ACCIDENT,FUEL STARVATION,PALMAS,Tocantins,BRAZIL,****,2007-09-02,17:00:00,YES,SERIPA-6,FINISHED,,1.0,2012-02-22,8,1,,2016-07-30
1542,26421,ACCIDENT,COLLISION AGAINST OBSTACLE ON THE GROUND,QUERÊNCIA DO NORTE,Parana,BRAZIL,****,2006-02-18,11:00:00,YES,SERIPA-5,IN PROGRESS,UNDEFINED,,,0,1,,2016-07-30
1543,45526,ACCIDENT,COLLISION AGAINST OBSTACLE DURING THE FLIGHT,QUERÊNCIA DO NORTE,Parana,BRAZIL,****,2012-03-02,12:50:00,YES,SERIPA-5,FINISHED,,1.0,2016-03-18,0,1,,2016-07-30
1544,50984,ACCIDENT,LOSS OF CONTROL IN THE AIR,QUERÊNCIA DO NORTE,Parana,BRAZIL,****,2014-01-14,22:30:00,YES,SERIPA-5,FINISHED,,1.0,2015-07-21,0,1,,2016-07-30
1545,39319,ACCIDENT,FUEL STARVATION,IPERÓ,SP,BRAZIL,****,2010-01-27,11:25:00,YES,SERIPA-4,FINISHED,,1.0,2011-06-30,3,1,,2016-07-30
1546,36777,SERIOUS INCIDENT,COLLISION AGAINST OBSTACLE ON THE GROUND,MATA DE SÃO JOÃO,Bahia,BRAZIL,****,2009-01-07,12:30:00,YES,SERIPA-2,IN PROGRESS,,,,0,1,,2016-07-30
1547,31868,ACCIDENT,LOSS OF CONTROL IN THE AIR,IPEÚNA,SP,BRAZIL,SDED,2008-01-26,12:00:00,YES,SERIPA-4,FINISHED,,1.0,2012-08-29,4,1,,2016-07-30
1548,52972,ACCIDENT,COLLISION AGAINST OBSTACLE DURING THE FLIGHT,TAPES,Rio Grande do Sul,BRAZIL,SSAU,2015-02-07,11:00:00,YES,SERIPA-5,IN PROGRESS,,,,0,1,,2016-07-30
1549,46173,ACCIDENT,ENGINE FAILURE DURING THE FLIGHT,IPIGUÁ,SP,BRAZIL,****,2012-07-26,16:30:00,YES,SERIPA-4,IN PROGRESS,UNDEFINED,,,0,1,,2016-07-30
1550,45928,ACCIDENT,FIRE ON THE GROUND,DELTA,Minas Gerais,BRAZIL,****,2012-05-27,14:00:00,YES,SERIPA-3,FINISHED,,,,0,1,,2016-07-30
1551,45285,ACCIDENT,LOSS OF CONTROL ON THE GROUND,TRÊS RANCHOS,Goias,BRAZIL,****,2011-11-30,13:55:00,YES,SERIPA-6,IN PROGRESS,UNDEFINED,,,0,1,,2016-07-30
1552,29218,ACCIDENT,COLLISION AGAINST OBSTACLE DURING THE FLIGHT,IPUÃ,SP,BRAZIL,****,2007-04-11,12:30:00,YES,SERIPA-4,FINISHED,,1.0,2010-05-05,1,1,,2016-07-30
1553,53625,ACCIDENT,TERRAIN COLLISION,TRINDADE,Goias,BRAZIL,****,2015-12-06,14:00:00,YES,SERIPA-6,IN PROGRESS,,,,0,1,,2016-07-30
1554,36917,ACCIDENT,ENGINE FAILURE DURING THE FLIGHT,TRINDADE,Goias,BRAZIL,****,2009-04-12,15:00:00,YES,SERIPA-6,FINISHED,,1.0,2009-10-16,7,1,,2016-07-30
1555,50807,ACCIDENT,ENGINE FAILURE DURING THE FLIGHT,TRINDADE,Goias,BRAZIL,****,2014-02-15,11:30:00,YES,SERIPA-6,FINISHED,,1.0,2015-04-30,0,1,,2016-07-30
1556,46586,ACCIDENT,COLLISION AGAINST OBSTACLE DURING THE FLIGHT,URUAÇU,Goias,BRAZIL,****,2012-11-16,11:50:00,YES,SERIPA-6,FINISHED,,,,0,1,,2016-07-30
1557,43171,SERIOUS INCIDENT,AIR TRAFFIC,DIAMANTINA,Minas Gerais,BRAZIL,****,2010-09-12,18:30:00,YES,SERIPA-3,IN PROGRESS,UNDEFINED,,,0,1,,2016-07-30
1558,60632,SERIOUS INCIDENT,METEOROLOGICAL PHENOMENOM IN THE AIR,ITABERÁ,SP,BRAZIL,****,2015-12-24,13:20:00,YES,SERIPA-4,IN PROGRESS,,,,0,1,,2016-07-30
1559,51596,ACCIDENT,FUEL STARVATION,ITAÍ,SP,BRAZIL,****,2014-06-30,21:00:00,YES,SERIPA-4,FINISHED,,1.0,2015-05-15,0,1,,2016-07-30
1560,38643,ACCIDENT,LOSS OF CONTROL ON THE GROUND,MORTUGABA,Bahia,BRAZIL,****,2009-09-24,15:30:00,YES,SERIPA-2,FINISHED,,1.0,2012-03-22,4,1,,2016-07-30
1561,41482,ACCIDENT,ENGINE FAILURE DURING THE FLIGHT,TRÊS FORQUILHAS,Rio Grande do Sul,BRAZIL,****,2010-06-03,16:15:00,UNKNOWN,SERIPA-5,,,,,0,1,,2016-07-30
1562,50314,ACCIDENT,ENGINE FAILURE DURING THE FLIGHT,MUCUGÊ,Bahia,BRAZIL,****,2013-10-22,20:06:00,YES,SERIPA-2,IN PROGRESS,,,,0,1,,2016-07-30
1563,42758,ACCIDENT,LOSS OF CONTROL IN THE AIR,ITANHAÉM,SP,BRAZIL,****,2010-09-10,14:00:00,YES,SERIPA-4,IN PROGRESS,UNDEFINED,,,0,1,,2016-07-30
1564,51443,SERIOUS INCIDENT,SLOW LANDING,ITANHAÉM,SP,BRAZIL,SDIM,2014-05-01,14:42:00,YES,SERIPA-4,IN PROGRESS,,,,0,1,1.0,2016-07-30
1565,45751,ACCIDENT,LOSS OF CONTROL ON THE GROUND,ITANHAÉM,SP,BRAZIL,****,2012-04-14,15:30:00,YES,SERIPA-4,FINISHED,,1.0,2013-07-16,2,1,1.0,2016-07-30
1566,51420,ACCIDENT,ENGINE FAILURE DURING THE FLIGHT,ITANHAÉM,SP,BRAZIL,****,2014-01-30,20:40:00,UNKNOWN,SERIPA-4,,,,,0,1,,2016-07-30
1567,47992,ACCIDENT,HARD LANDING,ITANHAÉM,SP,BRAZIL,SDIM,2013-05-03,13:20:00,YES,SERIPA-4,FINISHED,,1.0,2013-07-16,1,1,,2016-07-30
1568,49115,ACCIDENT,ENGINE FAILURE DURING THE FLIGHT,VILA PROPÍCIO,Goias,BRAZIL,****,2013-02-21,10:30:00,YES,SERIPA-6,FINISHED,,1.0,2015-06-06,0,1,,2016-07-30
1569,53418,ACCIDENT,UNKNOWN,DIVINÓPOLIS,Minas Gerais,BRAZIL,SNDV,2015-07-11,16:14:00,UNKNOWN,SERIPA-3,,,,,0,1,,2016-07-30
1570,43095,ACCIDENT,SYSTEM / COMPONENT FAILURE,DIVINÓPOLIS,Minas Gerais,BRAZIL,****,2010-10-16,12:00:00,UNKNOWN,SERIPA-3,,,,,0,1,,2016-07-30
1571,43446,ACCIDENT,COLLISION AGAINST OBSTACLE DURING THE FLIGHT,URUGUAIANA,Rio Grande do Sul,BRAZIL,****,2010-11-14,11:30:00,YES,SERIPA-5,FINISHED,,1.0,2011-08-29,2,1,,2016-07-30
1572,34841,ACCIDENT,TERRAIN COLLISION,URUGUAIANA,Rio Grande do Sul,BRAZIL,****,2008-10-30,18:50:00,YES,SERIPA-5,FINISHED,,1.0,2012-07-03,2,1,,2016-07-30
1573,34840,ACCIDENT,TERRAIN COLLISION,URUGUAIANA,Rio Grande do Sul,BRAZIL,****,2008-10-20,12:30:00,YES,SERIPA-5,FINISHED,,1.0,2012-07-03,1,1,,2016-07-30
1574,39015,ACCIDENT,COLLISION AGAINST OBSTACLE DURING THE FLIGHT,URUGUAIANA,Rio Grande do Sul,BRAZIL,SJDU,2009-11-19,20:18:00,YES,SERIPA-5,FINISHED,,1.0,2011-11-04,7,1,,2016-07-30
1575,46751,ACCIDENT,ANOTHER TYPES,URUGUAIANA,Rio Grande do Sul,BRAZIL,SJDU,2012-12-13,22:00:00,YES,SERIPA-5,FINISHED,,1.0,2016-06-23,2,1,,2016-07-30
1576,50131,ACCIDENT,LOSS OF CONTROL ON THE GROUND,URUGUAIANA,Rio Grande do Sul,BRAZIL,****,2013-11-08,21:10:00,YES,SERIPA-5,FINISHED,,1.0,2014-04-28,0,1,,2016-07-30
1577,35275,ACCIDENT,FUEL STARVATION,URUGUAIANA,Rio Grande do Sul,BRAZIL,****,2008-12-15,12:35:00,YES,SERIPA-5,FINISHED,,1.0,2012-02-22,1,1,,2016-07-30
1578,50354,ACCIDENT,COLLISION AGAINST OBSTACLE DURING THE FLIGHT,ITAPEVA,SP,BRAZIL,SDYW,2013-12-10,20:00:00,UNKNOWN,SERIPA-4,,,,,0,1,,2016-07-30
1579,28016,SERIOUS INCIDENT,ENGINE FAILURE DURING THE FLIGHT,VACARIA,Rio Grande do Sul,BRAZIL,****,2006-11-08,16:30:00,YES,SERIPA-5,IN PROGRESS,UNDEFINED,,,0,1,,2016-07-30
1580,53117,ACCIDENT,ENGINE FAILURE DURING THE FLIGHT,ITAPIRA,SP,BRAZIL,****,2015-02-21,11:40:00,YES,SERIPA-4,FINISHED,,1.0,2016-06-03,1,1,,2016-07-30
1581,43989,ACCIDENT,ENGINE FAILURE DURING THE FLIGHT,SABÁUDIA,Parana,BRAZIL,****,2011-02-25,18:00:00,YES,SERIPA-5,FINISHED,,1.0,2012-09-20,6,1,,2016-07-30
1582,40839,ACCIDENT,ENGINE FAILURE DURING THE FLIGHT,ITÁPOLIS,SP,BRAZIL,****,2010-05-10,20:30:00,YES,SERIPA-4,FINISHED,,,,0,1,,2016-07-30
1583,44377,ACCIDENT,LOSS OF CONTROL ON THE GROUND,ITÁPOLIS,SP,BRAZIL,SDIO,2011-04-09,14:50:00,YES,SERIPA-4,FINISHED,,1.0,2012-08-29,11,1,0.0,2016-07-30
1584,53436,SERIOUS INCIDENT,LOSS OF CONTROL ON THE GROUND,ITÁPOLIS,SP,BRAZIL,SDIO,2015-08-17,12:45:00,YES,SERIPA-4,FINISHED,,1.0,2016-06-23,0,1,,2016-07-30
1585,46753,ACCIDENT,FUEL STARVATION,ITÁPOLIS,SP,BRAZIL,****,2012-12-20,13:30:00,YES,SERIPA-4,FINISHED,,1.0,2016-06-23,2,1,,2016-07-30
1586,60625,ACCIDENT,LOSS OF CONTROL ON THE GROUND,ITÁPOLIS,SP,BRAZIL,SDIO,2015-12-17,21:30:00,YES,SERIPA-4,IN PROGRESS,,,,0,1,1.0,2016-07-30
1587,46279,SERIOUS INCIDENT,ABOUT LANDING GEAR,ITÁPOLIS,SP,BRAZIL,SDIO,2012-08-15,20:40:00,YES,SERIPA-4,IN PROGRESS,UNDEFINED,,,0,1,,2016-07-30
1588,29555,ACCIDENT,LOSS OF CONTROL IN THE AIR,ITÁPOLIS,SP,BRAZIL,SDIO,2007-06-15,16:30:00,YES,SERIPA-4,FINISHED,,1.0,2008-12-30,9,1,,2016-07-30
1589,45865,SERIOUS INCIDENT,LOSS OF COMPONENT DURING THE FLIGHT,ITÁPOLIS,SP,BRAZIL,****,2012-05-18,19:45:00,YES,CENIPA,IN PROGRESS,UNDEFINED,,,0,1,,2016-07-30
1590,52341,ACCIDENT,UNKNOWN,VERANÓPOLIS,Rio Grande do Sul,BRAZIL,****,2014-09-21,19:30:00,UNKNOWN,SERIPA-5,,,,,0,1,,2016-07-30
1591,42718,SERIOUS INCIDENT,LOSS OF CONTROL ON THE GROUND,VERANÓPOLIS,Rio Grande do Sul,BRAZIL,SSVN,2010-09-08,19:10:00,YES,SERIPA-5,FINISHED,,1.0,2011-07-21,2,1,1.0,2016-07-30
1592,46861,ACCIDENT,LOSS OF CONTROL ON THE GROUND,VIAMÃO,Rio Grande do Sul,BRAZIL,****,2013-01-02,16:45:00,YES,SERIPA-5,FINISHED,,1.0,2013-07-08,0,1,,2016-07-30
1593,45333,ACCIDENT,ENGINE FAILURE DURING THE FLIGHT,VIAMÃO,Rio Grande do Sul,BRAZIL,****,2012-01-06,13:00:00,YES,SERIPA-5,FINISHED,,1.0,2013-11-27,0,1,,2016-07-30
1594,45332,ACCIDENT,LOSS OF CONTROL ON THE GROUND,VIAMÃO,Rio Grande do Sul,BRAZIL,****,2012-01-09,13:30:00,YES,SERIPA-5,FINISHED,,1.0,2013-11-27,0,1,,2016-07-30
1595,46258,ACCIDENT,FLIGHT COMMANDS,ITAQUAQUECETUBA,SP,BRAZIL,****,2012-08-19,18:05:00,YES,SERIPA-4,FINISHED,,1.0,2015-03-06,0,1,,2016-07-30
1596,53427,ACCIDENT,ENGINE FAILURE DURING THE FLIGHT,ITARIRI,SP,BRAZIL,****,2015-08-13,12:50:00,YES,SERIPA-4,IN PROGRESS,,,,0,1,,2016-07-30
1597,53197,ACCIDENT,ENGINE FAILURE DURING THE FLIGHT,ITATIBA,SP,BRAZIL,****,2015-04-05,11:50:00,YES,SERIPA-4,IN PROGRESS,,,,0,1,,2016-07-30
1598,45750,ACCIDENT,LOSS OF CONTROL IN THE AIR,ITIRAPINA,SP,BRAZIL,****,2012-04-13,15:45:00,UNKNOWN,SERIPA-4,,,,,0,1,,2016-07-30
1599,43909,ACCIDENT,LOSS OF CONTROL IN THE AIR,ITIRAPINA,SP,BRAZIL,SDJA,2011-01-29,11:45:00,YES,SERIPA-4,FINISHED,,1.0,2014-08-15,0,1,,2016-07-30
1600,53437,ACCIDENT,FUEL STARVATION,SANTA ISABEL DO IVAÍ,Parana,BRAZIL,****,2014-11-21,09:30:00,YES,SERIPA-5,IN PROGRESS,UNDEFINED,,,0,1,,2016-07-30
1601,44700,ACCIDENT,LOW ALTITUDE MANEUVERS,ITOBI,SP,BRAZIL,****,2011-07-01,19:30:00,YES,SERIPA-4,IN PROGRESS,UNDEFINED,,,0,1,,2016-07-30
1602,45050,ACCIDENT,LOSS OF CONTROL IN THE AIR,ITOBI,SP,BRAZIL,****,2011-09-09,10:00:00,YES,SERIPA-4,IN PROGRESS,UNDEFINED,,,0,1,,2016-07-30
1603,45829,ACCIDENT,COLLISION AGAINST OBSTACLE DURING THE FLIGHT,SANTA MARIANA,Parana,BRAZIL,****,2012-05-10,12:00:00,YES,SERIPA-5,FINISHED,,1.0,2014-10-10,0,1,,2016-07-30
1604,52987,ACCIDENT,LOSS OF CONTROL IN THE AIR,ITU,SP,BRAZIL,****,2015-01-24,14:00:00,YES,SERIPA-4,IN PROGRESS,,,,0,1,,2016-07-30
1605,45651,ACCIDENT,ENGINE FAILURE DURING THE FLIGHT,ITU,SP,BRAZIL,****,2012-03-24,20:45:00,YES,SERIPA-4,IN PROGRESS,UNDEFINED,,,0,1,,2016-07-30
1606,52980,ACCIDENT,COLLISION AGAINST OBSTACLE DURING THE FLIGHT,SANTA MÔNICA,Parana,BRAZIL,****,2015-01-10,22:00:00,YES,SERIPA-5,IN PROGRESS,,,,0,1,,2016-07-30
1607,51755,SERIOUS INCIDENT,LOSS OF CONTROL ON THE GROUND,SANTA MÔNICA,Parana,BRAZIL,****,2014-07-12,13:30:00,YES,SERIPA-5,FINISHED,,1.0,2015-04-24,0,1,,2016-07-30
1608,34936,ACCIDENT,ENGINE FAILURE DURING THE FLIGHT,ITUPEVA,SP,BRAZIL,****,2009-01-05,17:00:00,YES,SERIPA-4,FINISHED,,1.0,2012-09-20,7,1,,2016-07-30
1609,48429,ACCIDENT,LANDING WITHOUT LANDING GEAR,SANTA TEREZINHA DE ITAIPU,Parana,BRAZIL,****,2013-05-22,19:30:00,YES,SERIPA-5,IN PROGRESS,,,,0,1,,2016-07-30
1610,46093,ACCIDENT,FUEL STARVATION,ESPINOSA,Minas Gerais,BRAZIL,****,2012-07-06,13:40:00,YES,SERIPA-3,IN PROGRESS,,,,0,1,,2016-07-30
1611,46512,ACCIDENT,FUEL STARVATION,JABOTICABAL,SP,BRAZIL,****,2012-10-25,15:00:00,YES,SERIPA-4,FINISHED,,,,0,1,,2016-07-30
1612,52971,ACCIDENT,LOSS OF CONTROL ON THE GROUND,JABOTICABAL,SP,BRAZIL,SDJC,2015-01-24,20:00:00,UNKNOWN,SERIPA-4,,,,,0,1,,2016-07-30
1613,37235,ACCIDENT,LOSS OF CONTROL IN THE AIR,JACAREÍ,SP,BRAZIL,****,2009-04-30,19:40:00,YES,SERIPA-4,FINISHED,,1.0,2014-03-17,2,1,,2016-07-30
1614,33435,ACCIDENT,ENGINE FAILURE DURING THE FLIGHT,JACUPIRANGA,SP,BRAZIL,****,2007-04-10,12:00:00,YES,SERIPA-4,IN PROGRESS,UNDEFINED,,,0,1,,2016-07-30
1615,34915,ACCIDENT,ENGINE FAILURE DURING THE FLIGHT,JAGUARIÚNA,SP,BRAZIL,****,2009-02-04,10:40:00,YES,SERIPA-4,IN PROGRESS,UNDEFINED,,,0,1,,2016-07-30
1616,49479,ACCIDENT,LOSS OF CONTROL ON THE GROUND,JALES,SP,BRAZIL,SDJL,2013-08-08,20:45:00,UNKNOWN,SERIPA-4,,,,,0,1,,2016-07-30
1617,53629,ACCIDENT,ENGINE FAILURE DURING THE FLIGHT,JALES,SP,BRAZIL,SDJL,2015-12-08,10:20:00,YES,SERIPA-4,IN PROGRESS,,,,0,1,,2016-07-30
1618,44612,ACCIDENT,LOW ALTITUDE MANEUVERS,SÃO JOÃO DO CAIUÁ,Parana,BRAZIL,****,2011-05-03,13:30:00,YES,SERIPA-5,IN PROGRESS,UNDEFINED,,,0,1,,2016-07-30
1619,52340,ACCIDENT,LOSS OF CONTROL IN THE AIR,FAMA,Minas Gerais,BRAZIL,****,2014-09-20,15:00:00,YES,SERIPA-3,IN PROGRESS,,,,0,1,,2016-07-30
1620,50333,ACCIDENT,ENGINE FAILURE DURING THE FLIGHT,JARINU,SP,BRAZIL,****,2013-11-11,12:10:00,YES,SERIPA-4,FINISHED,,1.0,2016-03-18,1,1,,2016-07-30
1621,46630,ACCIDENT,LOSS OF CONTROL ON THE GROUND,JAÚ,SP,BRAZIL,SDMV,2012-12-01,20:30:00,YES,SERIPA-4,FINISHED,,1.0,2015-03-20,0,1,,2016-07-30
1622,31595,ACCIDENT,LOSS OF CONTROL IN THE AIR,PORTO SEGURO,Bahia,BRAZIL,SNTZ,2008-01-08,13:45:00,YES,SERIPA-2,FINISHED,,1.0,2012-07-03,4,1,,2016-07-30
1623,44660,ACCIDENT,TERRAIN COLLISION,PORTO SEGURO,Bahia,BRAZIL,****,2011-06-17,21:49:00,YES,SERIPA-2,FINISHED,,1.0,2012-08-07,9,1,,2016-07-30
1624,52552,SERIOUS INCIDENT,LEAVING THE TRACK,PORTO SEGURO,Bahia,BRAZIL,SBPS,2014-09-22,16:19:00,YES,CENIPA,IN PROGRESS,,,,0,1,1.0,2016-07-30
1625,37577,ACCIDENT,COLLISION AGAINST OBSTACLE DURING THE FLIGHT,PORTO SEGURO,Bahia,BRAZIL,****,2009-05-22,23:53:00,YES,SERIPA-2,FINISHED,,1.0,2010-04-06,18,1,,2016-07-30
